id,wta_car,wta_elec,wta_green,province,weekday,ifsunny,location,aqi,income_level,living_area,female,marriage,education,youth,older_adults,partymember,age,heard_about_global_warming,know_about_low_carbon,know_about_carbon_neutrality,know_about_carbon_policy,carusetime,conditioner1month,mainuseelec,conditionernumber,publictrans,energy_consume2020,carown,conditioner1time,cityanswer,MADT ,impgreenele
3441,2,2,2,Jilin,Sunday,1,city,108,6,69,1,married,junior high,0,0,0,53,no,heard but do not know,never,never,0,0,1,0,20,1000,0,0,changchun,2,0
3261,4,4,4,Jilin,Thursday,1,county seat,82,3,85,1,married,bachelor,1,0,1,38,no,never,never,never,0,0,1,0,8,893,0,0,siping,3,1
148,4,1,1,Shanxi,Saturday,1,county seat,153,5,100,0,married,junior high,0,0,0,47,yes but disagree,never,never,never,6,0,1,0,1,1200,1,0,taiyuan,3,1
3423,6,7,7,Shanxi,Saturday,1,county seat,155,3,130,0,married,junior high,1,0,0,31,no,heard but do not know,never,never,3,0,1,0,0,1500,1,0,changzhi,2,0
3362,7,7,7,Shanxi,Friday,1,rural,208,1,180,1,married,junior high,0,0,0,61,yes and agree,never,never,never,0,0,1,0,0,2000,0,0,changzhi,2,1
1494,7,7,4,Shanxi,Saturday,1,county seat,42,5,75,1,married,associate,0,0,0,25,yes but disagree,heard but do not know,heard but do not know,never,5,0,1,0,0,1750,1,0,taiyuan,0,0
2418,7,7,7,Henan,Sunday,1,city,35,5,90,1,married,bachelor,1,0,0,42,yes and agree,heard and know,never,heard but do not know,0,3,1,1,6,1440,1,3,zhengzhou,3,1
2210,7,7,7,Jilin,Friday,1,county seat,31,3,55,0,unmarried,associate,0,1,0,33,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,7,732,0,0,changchun,2,0
2612,7,7,7,Henan,Thursday,1,county seat,59,6,88,0,married,junior high,1,0,0,39,yes and agree,heard but do not know,heard but do not know,never,1,3,1,1,4,839,1,7,zhengzhou,3,1
2415,1,1,1,Henan,Sunday,1,county seat,48,1,130,1,married,senior high,1,0,0,38,yes but disagree,heard but do not know,never,never,0,0,1,0,6,3000,0,0,zhengzhou,1,1
2169,7,7,7,Shanxi,Thursday,1,rural,155,3,100,1,married,junior high,1,0,0,38,yes and agree,never,heard but do not know,never,0,0,1,0,0,857,0,0,changzhi,2,1
2931,5,6,5,Jilin,Monday,1,rural,110,6,84,1,married,junior high,0,1,0,47,yes and agree,heard and know,heard but do not know,heard but do not know,3,0,1,0,4,2640,1,0,yanbian,3,1
901,2,1,1,Shanxi,Sunday,1,rural,52,2,90,0,married,senior high,0,1,1,62,yes and agree,heard but do not know,never,never,0,0,1,0,5,1400,0,0,taiyuan,3,1
2391,3,3,3,Jilin,Sunday,1,city,55,6,38,0,married,bachelor,0,0,0,34,yes and agree,never,never,never,5,2,1,1,6,840,1,3,changchun,5,1
2624,5,3,3,Jilin,Wednesday,1,rural,92,5,90,1,married,associate,1,0,0,43,yes but disagree,heard but do not know,heard but do not know,never,6,3,1,1,8,1018,1,1,changchun,4,0
1391,7,7,1,Shanxi,Friday,1,county seat,34,4,78,1,married,senior high,1,0,0,35,yes and agree,never,never,never,0,0,1,0,2,509,0,0,changzhi,2,1
105,4,7,2,Shanxi,Friday,0,city,139,5,90,1,married,senior high,1,0,0,35,yes and agree,heard and know,heard but do not know,never,5,0,1,0,20,4000,1,0,taiyuan,3,1
140,7,7,7,Jilin,Thursday,0,city,108,5,82,1,divorced,bachelor,0,0,0,51,yes and agree,familiar,heard but do not know,never,1,0,1,0,10,1080,1,0,changchun,3,1
196,4,2,1,Shanxi,Sunday,1,rural,30,2,90,1,married,junior high,0,0,0,56,yes and agree,never,never,never,0,0,1,0,0,1400,0,0,taiyuan,0,0
2601,7,4,4,Jilin,Wednesday,1,rural,60,5,80,0,married,senior high,0,1,0,65,yes and agree,heard but do not know,never,never,0,0,1,0,4,427,0,0,changchun,3,0
1238,7,7,7,Shanxi,Thursday,0,city,56,4,48,1,married,junior high,0,0,0,36,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,1,1,1,0,2000,0,1,taiyuan,4,0
3311,6,6,2,Jilin,Friday,1,county seat,75,3,75,0,married,junior high,1,0,0,36,yes and agree,never,never,never,0,0,1,0,6,1776,0,0,changchun,2,0
1411,5,7,7,Shanxi,Saturday,0,county seat,38,3,100,1,married,primary,1,1,0,53,yes and agree,never,never,never,0,0,1,0,0,429,0,0,changzhi,2,0
2212,4,5,4,Henan,Friday,1,city,32,4,72,0,married,associate,1,0,0,49,yes and agree,heard but do not know,heard but do not know,heard but do not know,2,3,1,1,0,1750,1,4,zhengzhou,3,1
2011,7,7,7,Henan,Wednesday,1,city,100,2,18,0,married,bachelor,0,0,0,25,yes and agree,familiar,heard and know,heard and know,3,2,1,1,12,1440,1,4,zhengzhou,6,1
2315,1,1,1,Jilin,Saturday,1,rural,46,4,80,1,married,uneducated,0,1,0,59,no,never,never,never,0,2,1,1,0,2400,0,3,changchun,0,0
2250,5,6,4,Henan,Friday,0,county seat,54,5,125,1,married,senior high,1,1,0,43,yes and agree,heard but do not know,heard but do not know,never,4,0,1,0,0,4267,1,0,zhengzhou,2,1
2352,7,7,7,Shanxi,Saturday,0,city,73,3,77,0,unmarried,senior high,0,0,0,32,yes and agree,heard but do not know,heard but do not know,never,2,0,1,0,0,1300,1,0,changzhi,0,1
2145,1,1,1,Henan,Thursday,0,city,114,4,120,0,married,associate,1,0,0,31,yes and agree,heard and know,heard but do not know,heard but do not know,0,2,1,1,10,732,0,4,zhengzhou,4,0
1614,6,6,5,Shanxi,Sunday,1,rural,89,2,140,1,married,junior high,0,1,0,60,no,never,never,never,0,0,1,0,0,1400,0,0,taiyuan,2,0
2542,7,7,7,Jilin,Tuesday,0,county seat,70,3,60,0,unmarried,senior high,0,0,0,29,no,heard but do not know,never,never,0,0,1,0,10,960,0,0,changchun,2,0
2661,7,7,7,Henan,Wednesday,1,rural,61,3,120,0,married,associate,1,0,0,25,no,never,never,never,0,0,1,0,2,1235,0,0,zhengzhou,3,1
2500,5,5,4,Henan,Tuesday,1,county seat,59,3,114,1,married,junior high,1,0,0,32,no,heard and know,never,never,4,3,1,1,0,3571,1,3,zhengzhou,1,1
1432,7,7,7,Shanxi,Saturday,1,county seat,38,3,100,0,married,junior high,1,1,0,58,yes but disagree,heard but do not know,never,never,0,0,1,0,0,938,0,0,changzhi,2,0
2462,5,5,5,Henan,Monday,1,city,56,5,100,0,married,associate,0,1,0,28,yes and agree,heard but do not know,heard but do not know,heard but do not know,2,7,1,1,4,3571,1,3,zhengzhou,2,1
2511,5,6,2,Jilin,Tuesday,1,rural,54,4,68,1,married,junior high,0,0,0,48,no,never,never,never,0,0,1,0,4,3200,0,0,yanbian,3,1
2255,7,6,6,Jilin,Friday,1,rural,24,3,60,0,married,junior high,0,1,0,67,yes and agree,never,never,never,0,0,0,0,6,1200,0,0,yanbian,3,0
2412,4,5,4,Henan,Monday,1,rural,55,4,180,1,married,associate,1,0,0,34,yes but disagree,heard but do not know,heard but do not know,never,8,3,1,1,10,2500,1,3,luoyang,3,1
1410,7,7,7,Shanxi,Saturday,1,county seat,43,1,120,0,married,junior high,1,0,0,54,yes and agree,never,never,never,0,0,1,0,2,1429,0,0,changzhi,3,0
2011,1,1,1,Henan,Wednesday,1,county seat,153,1,120,1,married,senior high,1,0,0,40,yes and agree,heard but do not know,never,never,6,0,1,0,0,4746,1,0,zhengzhou,2,0
2281,4,7,1,Jilin,Saturday,1,county seat,33,3,76,0,married,associate,0,0,0,28,no,heard but do not know,never,never,3,0,1,0,10,1385,1,0,changchun,3,0
1836,7,7,4,Shanxi,Tuesday,1,rural,91,3,100,1,married,bachelor,1,1,0,25,yes and agree,heard but do not know,heard but do not know,never,3,0,1,0,0,948,1,0,changzhi,2,1
1191,1,1,1,Shanxi,Wednesday,0,city,133,2,90,0,unmarried,bachelor,1,0,0,26,no,never,never,never,2,0,1,0,10,2133,1,0,taiyuan,1,0
1429,7,7,7,Shanxi,Saturday,1,county seat,45,1,80,1,married,junior high,0,0,0,53,yes and agree,never,never,never,0,0,1,0,0,780,0,0,changzhi,0,1
2384,6,4,6,Jilin,Sunday,1,rural,60,5,45,1,married,primary,0,0,0,57,no,never,never,never,0,0,1,0,4,563,0,0,yanbian,5,1
1551,1,3,1,Shanxi,Saturday,1,county seat,41,5,60,1,married,senior high,1,0,0,31,no,never,never,never,4,0,1,0,0,2667,1,0,taiyuan,4,0
1415,6,6,6,Shanxi,Saturday,1,county seat,86,4,65,1,married,primary,1,1,0,38,no,never,never,never,0,0,1,0,1,667,0,0,taiyuan,3,1
2454,6,5,7,Jilin,Monday,1,rural,67,5,100,0,married,senior high,0,0,0,62,yes and agree,heard but do not know,never,never,0,0,0,0,4,1091,0,0,yanbian,3,0
3260,4,4,4,Jilin,Thursday,1,county seat,82,4,98,1,married,associate,1,0,1,33,no,never,never,never,0,0,1,0,5,1059,0,0,siping,2,0
1890,4,2,3,Shanxi,Tuesday,1,city,64,5,94,1,married,senior high,1,1,0,45,yes and agree,heard but do not know,never,never,9,1,1,1,5,2400,1,1,changzhi,3,0
2329,2,4,4,Jilin,Saturday,1,city,29,3,55,0,unmarried,bachelor,0,0,0,20,yes and agree,heard but do not know,heard but do not know,never,1,2,1,1,2,6180,1,3,changchun,2,0
1511,4,4,4,Shanxi,Saturday,1,county seat,36,4,85,1,married,uneducated,0,1,0,66,no,never,never,never,0,0,1,0,0,1000,0,0,taiyuan,0,1
1440,7,7,7,Shanxi,Saturday,1,county seat,62,6,52,1,married,junior high,1,1,0,36,yes and agree,heard and know,never,heard and know,3,0,1,0,0,900,1,0,taiyuan,3,1
1918,4,2,2,Jilin,Wednesday,1,city,44,5,47.6,1,widowed,primary,0,1,0,77,no,never,never,never,0,0,1,0,2,1183,0,0,changchun,3,0
3125,3,4,4,Jilin,Wednesday,1,county seat,135,5,85,0,unmarried,associate,0,0,0,24,yes and agree,heard but do not know,heard but do not know,heard but do not know,4,0,1,0,12,1429,1,0,yanbian,2,1
2595,1,1,1,Henan,Wednesday,1,rural,61,4,120,0,married,primary,1,0,0,52,yes and agree,never,never,never,0,4,1,1,0,1618,0,6,zhengzhou,3,1
153,4,4,4,Henan,Thursday,1,city,80,5,75,1,married,associate,1,0,1,32,yes and agree,heard and know,heard but do not know,never,11,4,1,1,5,625,1,2,zhengzhou,3,1
2029,4,3,4,Henan,Wednesday,1,rural,149,4,40,0,married,junior high,0,0,0,42,yes but disagree,heard but do not know,never,never,6,2,1,1,0,3929,1,3,zhengzhou,4,0
1684,2,1,1,Shanxi,Sunday,1,rural,86,2,130,1,married,junior high,1,0,0,43,no,never,never,never,0,0,1,0,0,1714,0,0,taiyuan,0,0
1182,7,7,1,Jilin,Monday,1,city,44,5,54,0,married,postgraduate,0,0,1,48,yes but disagree,heard and know,heard and know,heard and know,6,1,1,1,0,2667,1,3,changchun,0,1
3398,4,4,3,Jilin,Saturday,0,county seat,102,4,89,1,married,junior high,1,0,0,36,yes and agree,heard but do not know,never,never,7,2,1,1,10,1158,1,2,yanbian,2,1
2182,6,6,7,Henan,Thursday,0,county seat,172,4,90,1,married,senior high,1,1,0,35,no,never,never,never,0,3,1,1,2,2455,0,3,luoyang,3,0
914,1,1,1,Shanxi,Sunday,1,rural,60,2,185,1,married,senior high,0,0,0,61,yes but disagree,never,never,never,0,0,1,0,0,1800,0,0,taiyuan,3,1
3384,5,5,4,Jilin,Friday,1,county seat,98,5,80,0,married,junior high,0,0,0,31,no,never,never,never,0,0,1,0,0,1563,0,0,changchun,2,0
2544,2,4,4,Jilin,Tuesday,0,county seat,112,3,82,0,unmarried,associate,0,0,0,31,no,heard but do not know,never,never,0,0,1,0,15,800,0,0,changchun,3,0
2161,1,1,1,Henan,Thursday,0,county seat,134,1,140,1,married,junior high,1,0,0,40,yes but disagree,never,never,never,7,3,1,1,0,3269,1,1,zhengzhou,1,1
933,4,4,3,Jilin,Monday,1,city,26,5,43,1,married,junior high,0,0,0,53,yes but disagree,heard but do not know,never,never,0,0,1,0,2,583,0,0,changchun,3,1
3315,7,7,7,Jilin,Friday,1,county seat,75,4,78,1,married,associate,1,1,0,26,yes and agree,heard but do not know,never,never,5,0,1,0,0,1527,1,0,changchun,1,0
3218,1,3,4,Jilin,Thursday,1,county seat,37,5,95,0,married,associate,1,0,0,29,yes and agree,never,never,never,2,0,1,0,6,2160,1,0,yanbian,2,1
2302,5,4,5,Jilin,Saturday,1,city,54,4,110,0,unmarried,bachelor,0,1,0,19,yes and agree,heard and know,heard but do not know,heard and know,2,0,1,0,2,1776,1,0,changchun,3,1
2205,7,7,7,Shanxi,Thursday,1,city,83,3,50,1,married,senior high,1,0,0,43,yes and agree,heard and know,heard but do not know,heard but do not know,10,1,1,1,10,2600,1,1,taiyuan,6,1
2569,7,7,7,Jilin,Wednesday,1,county seat,115,3,76,1,married,associate,1,0,0,40,no,never,never,never,6,0,1,0,6,1818,1,0,changchun,2,0
1988,4,4,2,Shanxi,Wednesday,1,city,69,3,90,1,married,junior high,0,0,0,47,yes but disagree,heard but do not know,never,never,8,0,1,0,1,2708,1,0,changzhi,2,0
2814,4,2,2,Henan,Saturday,1,rural,71,3,150,1,married,junior high,1,0,0,38,yes but disagree,never,never,never,11,0,1,0,0,4398,1,0,zhengzhou,3,1
1699,5,5,4,Shanxi,Sunday,1,rural,81,3,160,1,married,junior high,0,0,0,48,yes and agree,heard but do not know,never,never,0,0,1,0,0,1340,0,0,taiyuan,3,0
2481,2,2,3,Jilin,Monday,1,city,41,5,69,1,married,senior high,1,0,0,44,yes but disagree,heard but do not know,never,heard but do not know,0,0,1,0,0,2572,0,0,changchun,2,0
1832,7,7,6,Shanxi,Tuesday,1,rural,87,3,87,1,married,associate,0,0,0,52,yes and agree,never,heard but do not know,heard but do not know,0,0,1,0,0,445,0,0,changzhi,2,0
2493,4,5,5,Shanxi,Monday,1,city,70,3,200,1,married,postgraduate,0,0,0,27,yes and agree,never,never,never,7,0,1,0,5,1560,1,0,changzhi,3,0
1081,4,4,2,Shanxi,Tuesday,0,city,69,5,105,1,married,bachelor,1,1,0,35,yes but disagree,heard but do not know,never,never,0,0,1,0,2,3200,0,0,taiyuan,4,1
1561,7,7,7,Shanxi,Saturday,1,county seat,32,3,100,0,unmarried,senior high,1,1,0,20,yes and agree,never,never,never,6,0,1,0,0,1200,1,0,changzhi,0,0
2128,3,4,3,Jilin,Thursday,1,city,73,6,50,1,married,junior high,0,1,0,63,no,never,never,never,0,0,1,0,2,1440,0,0,changchun,3,0
1514,7,7,7,Shanxi,Saturday,1,county seat,36,1,25,1,married,junior high,1,0,0,55,no,heard and know,never,never,0,0,0,0,0,1320,0,0,changzhi,4,0
1696,4,3,4,Shanxi,Sunday,1,rural,80,1,120,1,married,junior high,1,0,0,41,no,never,never,never,0,0,1,0,0,1400,0,0,taiyuan,2,0
1256,5,5,4,Jilin,Thursday,0,city,39,3,66,1,married,senior high,0,1,0,57,yes and agree,never,never,heard but do not know,0,0,1,0,14,1091,0,0,jilin,2,0
3419,7,7,7,Jilin,Saturday,1,county seat,78,3,70,0,married,primary,0,1,0,34,no,heard but do not know,never,never,0,0,1,0,15,600,0,0,changchun,3,0
2320,7,7,6,Jilin,Saturday,1,rural,25,4,155,0,unmarried,bachelor,0,0,0,19,yes and agree,heard but do not know,heard but do not know,heard and know,10,0,1,0,0,1961,1,0,changchun,0,1
3050,7,7,7,Shanxi,Wednesday,0,rural,130,3,100,1,married,junior high,0,0,0,38,yes and agree,heard but do not know,never,never,2,0,1,0,0,2180,1,0,changzhi,0,1
981,2,3,3,Shanxi,Monday,1,city,77,4,65,1,unmarried,associate,0,1,0,35,yes but disagree,heard but do not know,never,never,0,0,1,0,2,800,0,0,taiyuan,1,0
1420,7,2,2,Shanxi,Saturday,1,county seat,86,3,57.75,1,married,uneducated,0,1,0,62,no,never,never,never,0,0,1,0,5,1000,0,0,taiyuan,1,0
3453,1,1,1,Shanxi,Sunday,1,city,156,2,97,0,married,bachelor,0,0,0,30,yes and agree,heard and know,heard but do not know,heard but do not know,11,0,1,0,2,2160,1,0,changzhi,4,0
2559,4,5,5,Jilin,Wednesday,1,rural,92,4,40,0,married,primary,0,0,0,57,no,never,never,never,0,0,1,0,4,909,0,0,yanbian,3,1
3445,7,7,7,Shanxi,Sunday,1,county seat,119,1,80,0,married,junior high,1,1,0,63,no,never,never,never,0,0,1,0,2,3390,0,0,changzhi,2,1
3293,7,7,2,Jilin,Thursday,1,city,43,2,60,1,married,associate,1,0,0,31,yes and agree,heard and know,heard but do not know,never,0,0,1,0,0,3000,0,0,siping,0,0
1518,1,7,1,Shanxi,Saturday,1,county seat,36,3,80,0,married,senior high,1,0,0,28,no,never,never,never,6,0,1,0,0,1333,1,0,changzhi,0,0
2491,1,4,1,Shanxi,Tuesday,1,city,71,4,135,1,married,bachelor,1,0,0,38,yes and agree,never,never,never,5,0,1,0,5,1508,1,0,changzhi,3,1
2232,2,3,1,Henan,Friday,0,county seat,53,7,130,1,married,junior high,0,0,0,53,yes and agree,heard but do not know,never,never,10,1,1,1,0,1167,1,1,zhengzhou,3,1
2015,2,1,1,Henan,Wednesday,1,city,94,4,125,1,unmarried,bachelor,1,0,0,23,yes and agree,heard and know,never,never,1,3,1,1,5,1257,1,2,zhengzhou,2,1
1462,7,7,6,Shanxi,Saturday,1,county seat,43,3,75,0,married,senior high,1,1,0,46,yes but disagree,never,never,never,0,0,1,0,0,1440,0,0,changzhi,2,0
2586,1,1,1,Henan,Wednesday,1,rural,70,4,130,1,married,junior high,1,0,0,47,no,never,never,heard but do not know,0,4,1,1,0,4111,0,5,zhengzhou,2,1
1250,7,7,7,Shanxi,Thursday,0,city,56,4,64,1,married,junior high,0,1,0,61,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,1,1,1,4,856,0,1,taiyuan,3,0
2455,2,2,2,Jilin,Monday,1,city,74,5,56,1,married,junior high,0,1,0,64,yes but disagree,heard but do not know,heard but do not know,never,0,0,1,0,2,1200,0,0,changchun,3,1
2289,5,4,4,Henan,Saturday,0,county seat,25,4,30,1,married,junior high,1,0,0,40,yes and agree,heard but do not know,never,never,0,1,1,1,0,840,0,2,zhengzhou,3,1
2651,7,7,7,Henan,Wednesday,1,county seat,64,3,111,1,unmarried,associate,0,0,0,21,no,never,never,never,0,0,0,0,2,252,0,0,zhengzhou,1,0
1186,1,2,2,Shanxi,Wednesday,1,rural,67,3,260,1,unmarried,bachelor,0,0,0,25,yes and agree,heard but do not know,never,never,0,0,1,0,1,1100,0,0,changzhi,6,1
2413,6,1,1,Henan,Monday,1,county seat,49,4,90,1,married,bachelor,1,1,0,37,yes but disagree,heard but do not know,never,never,5,4,1,1,0,2822,1,9,zhengzhou,1,0
3403,7,7,4,Jilin,Saturday,0,county seat,212,3,79,1,married,associate,1,0,0,32,no,heard but do not know,heard but do not know,never,0,0,1,0,10,1400,0,0,changchun,2,1
1533,4,2,2,Shanxi,Saturday,1,county seat,41,5,50,1,married,junior high,1,0,0,38,no,heard but do not know,never,heard but do not know,0,0,1,0,0,1250,0,0,taiyuan,3,1
2310,5,2,1,Henan,Saturday,0,city,38,3,100,0,unmarried,senior high,1,0,0,19,yes but disagree,heard but do not know,never,heard but do not know,0,0,1,0,2,760,0,0,zhengzhou,3,0
2811,2,1,1,Henan,Friday,1,county seat,76,4,120,1,married,junior high,1,0,0,42,yes and agree,never,never,never,0,2,1,1,14,4107,0,9,zhengzhou,2,1
2530,4,3,5,Henan,Tuesday,1,county seat,63,5,120,1,married,senior high,1,0,0,38,yes but disagree,heard but do not know,heard but do not know,never,0,4,1,1,15,3833,0,4,luoyang,2,0
2582,2,4,2,Jilin,Wednesday,1,rural,90,5,90,1,married,junior high,0,1,0,68,no,never,never,never,0,0,1,0,4,432,0,0,changchun,2,0
825,2,2,1,Shanxi,Sunday,1,rural,40,3,75,0,married,bachelor,0,0,0,35,yes and agree,heard and know,heard and know,heard but do not know,6,0,1,0,1,1400,1,0,taiyuan,6,1
2298,6,7,1,Shanxi,Saturday,0,rural,57,3,90,0,married,junior high,1,0,0,28,no,never,never,never,0,0,1,0,0,2391,0,0,changzhi,2,0
2206,4,7,7,Henan,Thursday,0,city,108,4,89,1,unmarried,bachelor,1,0,0,26,no,never,never,heard but do not know,2,3,1,1,2,2374,1,9,zhengzhou,4,0
3411,7,7,7,Shanxi,Saturday,1,county seat,143,3,180,1,unmarried,associate,0,0,0,22,yes and agree,never,never,never,0,0,1,0,2,1418,0,0,changzhi,1,1
349,4,4,4,Henan,Thursday,1,city,80,5,70,0,married,associate,1,0,1,35,yes and agree,heard and know,heard but do not know,never,6,3,1,1,5,563,1,2,zhengzhou,3,1
1153,4,2,4,Jilin,Monday,1,city,44,5,40,1,married,senior high,0,1,0,70,no,never,never,never,0,0,1,0,4,1467,0,0,changchun,3,0
2103,4,4,4,Jilin,Thursday,1,rural,73,6,50,1,married,senior high,0,0,0,54,yes but disagree,heard but do not know,heard but do not know,never,0,0,1,0,6,1856,0,0,changchun,3,1
1120,7,7,7,Shanxi,Wednesday,1,rural,119,3,100,1,divorced,associate,1,0,0,22,yes and agree,heard but do not know,never,heard but do not know,3,0,0,0,0,533,1,0,changzhi,0,1
2115,4,2,4,Shanxi,Thursday,1,city,122,4,90,1,married,senior high,0,0,0,49,no,never,never,never,3,0,1,0,2,2400,1,0,changzhi,2,1
2418,7,6,4,Shanxi,Monday,1,city,43,4,95,1,unmarried,bachelor,0,0,0,27,yes and agree,never,never,never,0,0,1,0,40,1440,0,0,changzhi,3,1
2629,4,2,4,Henan,Wednesday,1,county seat,58,4,50,1,married,junior high,1,0,0,38,yes but disagree,heard but do not know,never,never,0,4,1,1,0,1218,0,5,luoyang,0,0
3401,7,6,7,Jilin,Saturday,0,county seat,142,3,82,0,married,bachelor,1,0,0,29,yes and agree,heard but do not know,heard but do not know,never,6,0,1,0,6,2018,1,0,changchun,2,1
3365,7,7,3,Jilin,Friday,1,city,78,3,65,0,married,junior high,1,0,0,34,yes and agree,heard and know,heard but do not know,never,0,0,1,0,0,893,0,0,siping,1,0
2535,7,4,4,Henan,Tuesday,1,county seat,63,5,120,1,married,associate,1,0,0,36,yes but disagree,heard but do not know,heard but do not know,never,6,4,1,1,6,2625,1,4,luoyang,2,1
2832,1,1,2,Gansu,Friday,1,county seat,66,4,82,1,married,associate,0,0,0,31,yes and agree,never,heard but do not know,never,0,0,1,0,8,1724,0,0,lanzhou,2,0
2142,7,7,7,Guizhou,Thursday,0,rural,53,4,203,0,married,associate,1,0,0,35,no,never,never,never,5,0,1,0,15,4036,1,0,guiyang,2,1
3328,6,5,5,Guangxi,Thursday,0,city,33,4,110,0,unmarried,senior high,0,0,0,33,no,never,never,never,0,0,1,0,0,1875,0,0,guilin,3,0
2163,7,2,2,Gansu,Thursday,1,rural,114,4,160,1,married,senior high,1,0,0,36,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,0,1,0,8,1393,0,0,lanzhou,3,1
884,7,7,4,Guizhou,Sunday,0,city,18,5,96,1,married,bachelor,1,0,1,35,yes and agree,familiar,heard but do not know,never,8,0,1,0,2,12800,1,0,anshun,3,1
2846,1,1,1,Gansu,Friday,1,county seat,95,4,68,1,married,associate,0,0,0,39,yes and agree,heard but do not know,never,never,0,0,1,0,12,1582,0,0,lanzhou,2,0
2961,2,2,1,Guangxi,Monday,0,county seat,90,4,100,1,married,senior high,1,0,0,35,yes and agree,heard but do not know,heard but do not know,heard but do not know,5,2,1,1,0,5200,1,4,guilin,2,1
3418,3,3,2,Guangxi,Saturday,0,county seat,52,3,87,0,married,associate,1,0,0,31,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,4,1765,0,0,nanning,3,0
619,7,7,7,Guizhou,Friday,0,county seat,56,4,96,1,married,associate,0,0,0,25,yes but disagree,heard but do not know,never,never,2,0,1,0,20,1438,1,0,anshun,2,0
2853,1,1,3,Gansu,Friday,1,county seat,95,4,70,1,unmarried,bachelor,0,0,0,31,yes and agree,never,never,never,0,1,1,1,10,1333,0,1,lanzhou,2,0
1194,7,7,7,Guizhou,Monday,0,rural,59,4,120,0,unmarried,senior high,1,0,0,25,yes but disagree,never,never,never,3,0,1,0,10,3000,1,0,guiyang,2,1
2181,1,1,3,Gansu,Thursday,0,county seat,123,4,90,1,married,associate,0,0,0,31,no,never,never,never,0,0,0,0,0,2400,0,0,lanzhou,4,1
1218,2,2,1,Gansu,Thursday,1,rural,33,4,100,1,married,associate,1,0,0,43,yes but disagree,heard but do not know,never,never,0,0,0,0,0,2000,0,0,baiyin,3,0
1888,2,2,2,Gansu,Tuesday,1,city,89,3,100,0,unmarried,bachelor,0,1,0,34,no,never,never,never,3,0,1,0,14,960,1,0,lanzhou,3,0
2680,1,2,2,Gansu,Thursday,1,rural,114,3,170,1,married,senior high,1,0,0,31,yes and agree,never,never,never,0,0,1,0,5,462,0,0,lanzhou,3,1
1236,1,1,1,Gansu,Thursday,0,rural,35,1,75,0,widowed,uneducated,0,1,0,83,no,never,never,never,0,0,0,0,0,1600,0,0,baiyin,0,0
3132,6,6,6,Guangxi,Wednesday,0,city,63,4,57,0,divorced,associate,0,0,0,47,yes and agree,heard but do not know,never,never,0,0,1,0,0,1173,0,0,guilin,3,1
3026,6,7,5,Guangxi,Wednesday,0,city,77,4,95,1,married,bachelor,0,0,0,39,yes and agree,heard but do not know,never,never,0,4,1,1,10,2407,0,4,guilin,4,1
2831,7,7,7,Gansu,Friday,0,rural,42,3,140,0,married,junior high,1,0,0,47,yes but disagree,never,never,never,0,0,1,0,10,2209,0,0,baiyin,4,0
2154,1,1,1,Guizhou,Thursday,0,rural,57,3,213,0,unmarried,associate,0,0,0,23,yes and agree,never,never,never,0,0,1,0,0,3125,0,0,guiyang,3,0
1565,5,6,5,Guizhou,Saturday,0,city,51,3,106,1,unmarried,bachelor,0,0,0,23,yes and agree,heard but do not know,never,never,2,0,1,0,10,3475,1,0,guiyang,2,1
2416,7,7,2,Guangxi,Monday,0,city,26,5,92,0,married,senior high,1,0,0,43,yes and agree,heard but do not know,never,never,1,0,1,0,0,3571,1,0,nanning,6,1
2185,1,1,1,Gansu,Thursday,1,rural,123,3,130,1,married,senior high,0,0,0,36,yes and agree,heard but do not know,never,never,0,0,1,0,7,2082,0,0,lanzhou,3,1
2343,7,7,7,Gansu,Saturday,0,county seat,62,4,114,0,married,bachelor,1,0,1,48,yes and agree,never,never,never,9,0,1,0,0,1517,1,0,baiyin,0,1
1223,1,1,1,Gansu,Thursday,1,rural,51,2,70,0,married,primary,1,1,0,39,no,never,never,never,0,0,0,0,2,3000,0,0,baiyin,4,0
1301,7,7,7,Guangxi,Friday,0,city,91,4,73.5,1,married,associate,1,0,0,27,yes and agree,familiar,heard but do not know,never,5,3,1,1,0,7306,1,3,nanning,4,1
1193,3,3,4,Gansu,Monday,1,city,86,6,73,1,married,senior high,1,0,0,40,yes and agree,heard and know,heard but do not know,never,0,0,1,0,14,1527,0,0,baiyin,2,1
2393,4,4,4,Gansu,Sunday,1,county seat,32,4,87,0,married,bachelor,0,0,1,48,yes and agree,never,heard and know,heard and know,4,4,1,1,1,3115,1,4,baiyin,2,1
2144,2,2,2,Guizhou,Thursday,0,rural,55,3,250,0,married,senior high,1,1,0,35,yes and agree,heard but do not know,heard but do not know,never,6,0,1,0,0,3057,1,0,guiyang,3,0
1483,6,2,2,Gansu,Saturday,1,city,56,5,85,0,married,senior high,0,1,0,58,yes and agree,heard but do not know,heard but do not know,never,0,0,1,0,2,880,0,0,lanzhou,5,0
1695,7,4,4,Guizhou,Sunday,1,rural,38,1,220,0,married,senior high,1,0,0,25,no,never,never,never,0,0,1,0,0,1191,0,0,anshun,3,0
